RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
476,Jeff Foote,NO,C,4,4,6,0,1,0,33.3,0,0,0,2,0,2,39,0,0,11.2
476,Drew Neitzel,DAL,PG,2,7,1,2,0,0,42.9,0,50,0,2,1,0,18,0,0,11.2
478,Ime Udoka,BKN,SF,2,5,5,1,0,0,40,0,33.3,0,1,1,2,22,0,0,10.5
479,Taylor Griffin,CHA,PF,2,4,4,1,0,0,25,100,0,2,1,0,0,20,0,0,10.3
480,Malcolm Thomas,SA,PF,3,1,3,1,1,1,0,50,0,1,0,0,0,15,0,0,10.1
481,Bonzi Wells,MIN,SG,2,3,4,1,0,1,14.3,50,0,1,1,0,2,24,0,0,9.3
482,Dan Gadzuric,NY,PF,2,0,5,0,1,1,0,0,0,0,0,0,1,13,0,0,9
482,Gani Lawal,SA,PF,2,3,5,0,1,0,16.7,100,0,1,1,0,2,22,0,0,9
484,Blake Ahearn,UTA,PG,4,10,2,1,0,0,28.6,0,22.2,0,2,2,5,30,0,0,8.9
485,Francisco Elson,PHI,PF,5,2,1,1,1,1,33.3,0,0,0,1,0,1,16,0,0,7.7
486,David Andersen,NO,PF,1,4,3,0,0,0,25,100,0,2,1,0,0,7,0,0,7.6
487,Durrell Summers,CHA,PG,2,2,2,0,1,1,20,0,0,0,1,0,1,10,0,0,7.4
488,Jeremy Wise,MIA,PG,1,4,1,0,0,1,100,0,0,0,2,0,0,4,0,0,7.2
488,Pape Sy,ATL,SF,2,3,1,2,1,0,16.7,100,0,1,1,0,2,24,0,0,7.2
490,Marcus Hubbard,LAC,C,1,3,3,0,0,1,100,50,0,1,1,0,2,11,0,0,6.6
491,Michael Sweetney,BOS,PF,1,2,2,0,1,0,100,0,0,0,1,0,0,5,0,0,6.4
492,Brad Wanamaker,ATL,PG,2,3,2,1,1,1,25,50,0,1,1,0,5,18,0,0,5.9
493,Earl Barron,GS,C,2,4,1,0,0,0,50,0,0,0,2,0,0,8,0,0,5.2
494,Kelenna Azubuike,DAL,SF,3,7,0,0,0,1,37.5,0,33.3,0,2,1,4,17,0,0,5
495,Garret Siler,PHO,C,2,2,3,0,0,0,100,0,0,0,1,0,1,6,0,0,4.6
496,Matt Rogers,IND,C,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,4.4
497,Marcus Landry,PHO,SF,2,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,3.2
497,Darnell Lazare,IND,PF,1,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,3.2
497,Tommy Smith,GS,PF,1,2,1,0,0,0,100,0,0,0,1,0,0,5,0,0,3.2
497,Tim Pickett,GS,SG,1,2,1,0,0,0,0,100,0,2,0,0,0,1,0,0,3.2
501,Luke Zeller,SA,PF,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3
502,Ike Diogu,SA,PF,2,2,1,0,0,0,0,100,0,2,0,0,1,14,0,0,2.2
503,Melvin Ely,CHA,PF,1,4,0,0,0,0,100,0,0,0,2,0,2,9,0,0,2
503,Doug Thomas,SA,PF,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2
503,Julian Khazzouh,GS,PF,1,2,0,0,0,0,100,0,0,0,1,0,0,1,0,0,2
503,Tommy Mitchell,GS,PG,1,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,2
507,Isma'il Muhammad,CHA,PF,1,0,1,1,0,0,0,0,0,0,0,0,1,12,0,0,1.7
508,Brian Hamilton,DET,PF,1,0,2,0,0,0,0,0,0,0,0,0,1,14,0,0,1.4
509,Lawrence Hill,SAC,PF,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2
509,Gilbert Brown,BOS,SF,2,2,1,0,0,0,0,100,0,2,0,0,2,22,0,0,1.2
509,Tyren Johnson,IND,PF,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1.2
509,Jamal Sampson,BOS,PF,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2
513,JamesOn Curry,BKN,PG,1,2,0,0,0,0,100,0,0,0,1,0,1,2,0,0,1
514,Hamady Ndiaye,WAS,C,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
514,Jarrid Famous,IND,PF,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
514,Moses Ehambe,NO,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
514,Antoine Hood,SA,PG,1,1,0,0,0,0,0,50,0,1,0,0,1,3,0,0,0
514,Adrian Oliver,SAC,SG,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
514,Gary Flowers,GS,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
520,Terrico White,NO,SG,1,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,-2
