RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
466,Mychal Mulder,MIA,PG,17,69,24,5,2,4,31.2,100,31.5,4,7,17,8,238,0,0,109.3
467,Alfonzo McKinnie,CHI,SF,17,59,33,5,3,2,39.3,25,33.3,2,15,9,7,206,0,0,109.1
468,Hassani Gravett,ORL,PG,8,50,21,20,1,5,47.4,75,42.3,3,7,11,9,171,0,0,108.2
469,Willie Cauley-Stein,PHI,C,20,34,40,10,3,6,45.7,50,50,1,15,1,7,182,0,0,108
470,Jamorko Pickett,DET,SF,13,50,32,7,7,0,36,50,33.3,1,5,13,5,174,0,0,107.9
471,Theo Pinson,DAL,SG,20,48,21,17,2,5,35.9,100,33.3,10,4,10,5,148,0,0,107.7
472,Tim Frazier,CLE,PG,12,39,19,34,1,3,31.1,55.6,35.3,5,8,6,15,207,0,0,105.8
473,Joe Wieskamp,SA,SG,30,61,14,9,3,4,35.7,53.8,32.6,7,6,14,2,205,0,0,103.3
474,Neemias Queta,SAC,C,14,45,30,6,8,1,45.9,68.8,0,11,17,0,6,119,0,0,102
475,Charlie Brown Jr.,PHI,SG,22,30,32,6,4,10,25.6,90,8.3,9,9,1,5,177,0,0,100.4
476,Jabari Parker,BOS,PF,12,53,28,6,1,4,47.4,100,50,9,10,8,8,112,0,0,97.6
477,Kevin Pangos,CLE,PG,25,39,11,30,0,3,32.6,75,23.1,3,9,6,7,166,0,0,96.2
478,Freddie Gillespie,ORL,PF,9,21,36,5,9,3,40.9,42.9,0,3,9,0,5,118,0,0,90.7
479,Luke Kornet,BOS,C,15,30,29,9,3,3,48.1,66.7,0,4,13,0,0,103,0,0,90.3
480,Haywood Highsmith,MIA,PF,19,43,26,6,3,2,34.8,40,32.1,2,7,9,3,163,0,0,90.2
481,Abdel Nader,PHO,SF,15,34,27,7,4,8,34.3,60,28.6,6,8,4,11,158,0,0,89.9
482,Cassius Stanley,DET,SG,9,52,19,4,2,5,41.3,100,23.5,10,15,4,6,154,0,0,88.8
483,Jalen Johnson,ATL,SF,22,52,26,3,2,3,53.7,71.4,23.1,5,19,3,9,119,0,0,88.7
484,Jay Scrubb,LAC,SG,18,49,16,8,3,4,39.1,70,28.6,7,12,6,7,121,0,0,87.2
485,Jahmi'us Ramsey,SAC,PG,19,60,13,7,1,1,41.4,50,27.8,7,19,5,5,133,0,0,85.1
486,Paul Watson Jr.,OKC,PG,9,31,27,8,3,3,34.3,50,23.1,1,6,6,4,156,0,0,83.4
487,Devin Cannady,ORL,PG,5,50,6,10,3,5,34.1,71.4,40.5,5,0,15,5,144,0,0,83.2
488,Louis King,SAC,PF,10,45,12,9,1,2,31.9,70,29.6,7,7,8,0,103,0,0,78.9
489,Chris Silva,MIA,C,10,26,36,7,1,0,53.3,83.3,0,10,8,0,8,91,0,0,73.7
490,Derrick Walton Jr.,DET,PG,3,19,10,21,4,7,23.1,100,23.1,4,3,3,11,108,0,0,73.5
491,Trevelin Queen,HOU,SG,10,43,16,4,1,5,45.5,100,37.5,4,6,9,7,74,0,0,73.2
492,Jared Harper,NO,PG,5,37,2,14,1,4,53.8,100,41.7,4,9,5,2,42,0,0,68.4
493,Udonis Haslem,MIA,PF,13,32,25,4,1,1,45.2,100,25,3,13,1,5,83,0,0,67
494,D.J. Wilson,TOR,PF,4,30,16,5,1,5,73.3,80,0,8,11,0,2,54,0,0,66.7
495,Bol Bol,ORL,C,13,33,20,5,2,1,55.6,66.7,25,2,14,1,4,80,0,0,66.5
496,Didi Louzada,POR,PG,9,35,17,5,2,2,36.4,100,39.1,2,3,9,5,129,0,0,65.9
497,Marcus Garrett,MIA,SG,12,13,23,7,3,5,23.8,40,25,2,4,1,2,126,0,0,65.1
498,Solomon Hill,NY,SF,13,8,23,12,2,4,15,0,15.4,0,1,2,1,139,0,0,64.6
499,Jeff Dowtin,ORL,PG,9,19,18,10,1,5,30.8,100,11.1,2,7,1,5,106,0,0,62.6
500,Devon Dotson,CHI,PG,11,29,9,15,0,1,47.8,55.6,22.2,5,9,2,5,85,0,0,59.3
501,Chaundee Brown,ATL,SG,5,31,16,4,0,2,31.2,83.3,33.3,5,4,6,1,103,0,0,59.2
502,Quinndary Weatherspoon,GS,PG,11,30,14,5,1,1,57.1,100,20,5,11,1,3,73,0,0,55.3
503,James Ennis III,DEN,SF,7,29,12,3,2,2,45.8,80,37.5,4,8,3,2,55,0,0,53.9
504,Rayjon Tucker,MIL,PG,5,21,8,10,0,4,66.7,71.4,80,5,2,4,1,70,0,0,52.6
505,Tyler Johnson,SA,SG,6,17,12,7,3,3,30,0,38.5,0,1,5,2,91,0,0,51.9
506,Brandon Knight,DAL,PG,5,32,8,8,0,1,40,100,23.5,8,6,4,4,64,0,0,51.6
506,Tacko Fall,CLE,C,11,12,23,2,6,0,41.7,28.6,0,2,5,0,3,58,0,0,51.6
508,Carsen Edwards,DET,PG,4,23,6,14,0,2,30,100,25,1,5,4,5,79,0,0,50.2
509,Langston Galloway,MIL,SG,7,14,18,12,0,1,23.1,0,12.5,0,4,2,6,106,0,0,49.6
510,Isaiah Todd,WAS,PF,12,20,12,4,2,4,26.9,33.3,25,2,3,4,4,74,0,0,48.4
511,Melvin Frazier Jr.,OKC,SF,3,32,13,1,0,1,27.1,71.4,4.8,5,12,1,3,119,0,0,48.1
512,Mason Jones,LAL,SG,4,27,10,4,0,2,46.7,80,25,12,6,1,1,50,0,0,48
513,Brodric Thomas,BOS,SG,12,21,10,11,1,1,44.4,60,22.2,3,6,2,6,59,0,0,47.5
514,Malik Fitts,BOS,PF,14,21,17,5,0,0,42.1,0,50,0,3,5,2,61,0,0,46.9
515,B.J. Johnson,ORL,PF,4,26,15,0,1,0,44,0,40,0,7,4,0,62,0,0,46
516,Isaac Bonga,TOR,PG,15,12,7,4,2,8,23.1,62.5,25,5,2,1,2,68,0,0,44.4
517,Kai Jones,CHA,PF,21,22,11,4,2,1,64.3,37.5,50,3,8,1,6,62,0,0,41.2
518,Gabriel Lundberg,PHO,SG,4,13,7,11,0,3,26.3,0,37.5,0,2,3,3,44,0,0,40.9
519,RJ Nembhard Jr.,CLE,SG,14,15,7,12,0,1,33.3,75,0,3,6,0,3,62,0,0,40.4
520,Cameron Oliver,ATL,PF,2,23,6,3,1,1,66.7,66.7,33.3,2,9,1,0,43,0,0,38.7
521,Wesley Iwundu,ATL,SF,3,22,13,0,0,1,44.4,75,60,3,5,3,1,82,0,0,38.6
522,Cameron McGriff,POR,SF,3,14,15,3,1,0,35.7,100,33.3,2,3,2,0,45,0,0,38.5
523,Yves Pons,MEM,SF,12,13,12,1,4,1,31.2,0,33.3,0,2,3,1,70,0,0,37.9
524,Vernon Carey Jr.,WAS,C,7,20,12,0,1,2,53.8,46.2,0,6,7,0,3,44,0,0,37.4
524,Sam Merrill,MEM,SG,6,25,7,4,0,0,33.3,50,30.4,2,1,7,2,57,0,0,37.4
526,Petr Cornelie,DEN,PF,13,14,14,3,1,1,33.3,75,12.5,3,4,1,4,37,0,0,35.3
527,Tyrone Wallace,NO,SG,6,17,8,1,1,3,35,20,25,1,5,2,2,74,0,0,34.1
528,Aleem Ford,ORL,SF,5,14,15,2,0,1,30,0,13.3,0,4,2,4,72,0,0,33
529,Gabriel Deck,OKC,SF,7,18,6,5,0,1,57.1,0,50,0,6,2,2,55,0,0,32.7
530,Tremont Waters,WAS,PG,3,10,4,7,0,5,28.6,0,22.2,0,2,2,4,50,0,0,31.3
531,Marko Simonovic,CHI,C,9,17,10,0,1,1,26.7,72.7,20,8,3,1,2,35,0,0,31
532,Ryan Arcidiacono,NY,PG,9,16,8,4,0,1,50,0,44.4,0,2,4,3,75,0,0,30.6
533,Sekou Doumbouya,LAL,PF,2,14,6,0,2,3,62.5,75,50,3,4,1,2,16,0,0,29.2
534,Robert Woodard II,SA,SF,12,7,11,3,1,1,12.5,100,25,2,1,1,1,42,0,0,27.7
535,Cheick Diallo,DET,PF,3,11,12,0,0,1,37.5,83.3,0,5,3,0,1,30,0,0,26.4
536,Micah Potter,DET,PF,3,12,9,0,1,1,45.5,100,0,2,5,0,1,30,0,0,25.8
537,Justin Jackson,PHO,SF,7,15,7,2,0,0,33.3,100,33.3,2,2,3,1,36,0,0,25.4
538,Myles Powell,PHI,PG,11,13,6,3,0,1,29.4,100,16.7,2,4,1,3,52,0,0,23.7
539,Nik Stauskas,BOS,SG,8,18,3,2,0,0,35.7,66.7,40,4,1,4,1,38,0,0,23.6
540,Cassius Winston,WAS,PG,7,14,1,7,0,0,36.4,100,33.3,4,2,2,3,38,0,0,22.7
541,Gabe York,IND,PG,2,8,2,4,1,2,28.6,60,16.7,3,1,1,1,21,0,0,21.4
542,Miye Oni,NO,PG,15,5,7,5,0,0,22.2,0,12.5,0,1,1,1,42,0,0,19.9
543,Deividas Sirvydis,DET,SF,3,3,6,1,1,3,10,0,14.3,0,0,1,0,26,0,0,19.7
544,Daniel Oturu,TOR,C,3,9,5,0,2,0,50,60,0,3,3,0,0,27,0,0,19
545,Eugene Omoruyi,DAL,SF,4,7,7,2,0,0,40,50,50,2,1,1,0,17,0,0,18.4
546,Emanuel Terry,PHO,PF,3,0,15,2,0,1,0,0,0,0,0,0,5,18,0,0,18
547,Jordan Schakel,WAS,SG,4,5,8,0,0,1,9.1,100,16.7,2,0,1,1,30,0,0,15.6
548,Sharife Cooper,ATL,PG,13,7,5,5,0,0,21.4,0,16.7,0,2,1,5,38,0,0,15.5
549,Shaquille Harrison,MEM,PG,2,4,4,3,1,1,33.3,0,0,0,2,0,2,22,0,0,15.3
550,Craig Sword,WAS,SG,3,6,0,1,0,4,75,0,0,0,3,0,1,18,0,0,14.5
551,Mac McClung,LAL,PG,2,8,3,1,1,1,50,100,33.3,1,2,1,3,24,0,0,14.1
551,Carlik Jones,DEN,PG,5,4,3,5,0,1,11.1,100,0,2,1,0,3,23,0,0,14.1
553,Xavier Sneed,UTA,SF,9,5,6,1,0,0,20,0,12.5,0,1,1,0,38,0,0,13.7
554,Moses Wright,DAL,PF,4,5,3,2,1,0,25,100,0,3,1,0,0,14,0,0,13.6
555,Norvel Pelle,UTA,C,3,6,6,0,1,0,60,0,0,0,3,0,2,19,0,0,13.2
556,Darren Collison,LAL,PG,3,4,4,2,0,1,28.6,0,0,0,2,0,1,37,0,0,12.8
557,Trevon Scott,CLE,SF,2,6,2,0,1,1,50,0,0,0,3,0,0,11,0,0,12.4
558,Dakota Mathias,MEM,SG,6,6,2,1,0,1,33.3,0,33.3,0,0,2,0,16,0,0,11.9
559,Joel Ayayi,WAS,SG,7,2,3,4,0,0,16.7,0,0,0,1,0,0,20,0,0,11.6
560,Juwan Morgan,BOS,PF,2,5,4,1,0,0,66.7,0,50,0,1,1,0,30,0,0,11.3
561,Paris Bass,PHO,SF,2,6,4,0,0,1,33.3,100,0,2,2,0,2,7,0,0,10.8
562,Emmanuel Mudiay,SAC,PG,2,3,0,4,0,1,0,75,0,3,0,0,1,10,0,0,10
563,Malik Newman,CLE,PG,1,8,1,1,0,0,60,100,0,2,3,0,1,7,0,0,9.7
564,Jemerrio Jones,LAL,PF,2,4,3,0,0,1,66.7,0,0,0,2,0,0,14,0,0,9.6
565,Jay Huff,LAL,C,4,0,4,1,1,1,0,0,0,0,0,0,1,20,0,0,9.3
566,Chandler Hutchison,PHO,SF,6,4,5,2,0,0,50,100,0,2,1,0,4,22,0,0,9
567,McKinley Wright IV,MIN,PG,5,5,0,3,0,0,66.7,0,50,0,1,1,1,17,0,0,8.5
568,Damyean Dotson,NY,SG,2,4,2,1,0,0,50,0,0,0,2,0,0,20,0,0,7.9
569,Wayne Selden,NY,SG,3,5,1,1,0,0,25,50,50,2,0,1,0,19,0,0,7.7
570,Shaq Buchanan,MEM,PG,2,2,2,2,0,1,25,0,0,0,1,0,2,9,0,0,7.4
570,Jaden Springer,PHI,SG,1,2,2,0,2,0,100,0,0,0,1,0,1,3,0,0,7.4
572,Cat Barber,ATL,PG,3,0,3,3,0,0,0,0,0,0,0,0,1,12,0,0,7.1
572,Jarron Cumberland,POR,SG,3,2,3,1,0,0,50,0,0,0,1,0,0,12,0,0,7.1
574,M.J. Walker,PHO,SG,2,0,1,1,0,2,0,0,0,0,0,0,0,8,0,0,6.7
575,Jaylen Morris,SA,PG,3,2,2,2,0,0,0,50,0,2,0,0,1,16,0,0,6.4
576,George King,DAL,SF,4,1,5,0,0,0,0,50,0,1,0,0,1,19,0,0,6
577,DaQuan Jeffries,MEM,PG,3,2,2,1,0,0,50,0,0,0,1,0,0,8,0,0,5.9
577,Jon Teske,MEM,C,3,0,2,1,0,1,0,0,0,0,0,0,0,7,0,0,5.9
579,Rob Edwards,OKC,SG,2,3,3,0,0,0,25,0,25,0,0,1,1,10,0,0,5.6
580,Aaron Henry,PHI,SF,6,2,1,0,2,0,20,0,0,0,1,0,2,23,0,0,5.2
581,Matt Ryan,BOS,SF,1,3,0,0,0,1,20,0,20,0,0,1,0,5,0,0,5
582,Scotty Hopson,OKC,SG,1,4,1,1,0,0,50,0,0,0,2,0,2,17,0,0,4.7
583,Scottie Lewis,CHA,SG,2,1,0,1,0,1,0,50,0,1,0,0,0,6,0,0,4.5
584,Anthony Lamb,HOU,SF,2,0,1,2,0,0,0,0,0,0,0,0,0,7,0,0,4.2
585,Feron Hunt,NY,SF,2,0,1,1,0,1,0,0,0,0,0,0,1,8,0,0,3.7
586,Jordan Bell,CHI,PF,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3.2
586,Javin DeLaurier,MIL,PF,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3.2
588,Jaquori McLaughlin,DAL,PG,4,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,3
589,Joe Johnson,BOS,SG,1,2,0,0,0,0,100,0,0,0,1,0,0,1,0,0,2
589,Ahmad Caver,IND,PG,1,2,0,0,0,0,100,0,0,0,1,0,0,0,0,0,2
589,Tyrell Terry,MEM,PG,2,2,0,0,0,0,100,0,0,0,1,0,0,3,0,0,2
592,Jaysean Paige,DET,PG,1,0,1,1,0,0,0,0,0,0,0,0,1,6,0,0,1.7
593,Trayvon Palmer,DET,SG,1,0,2,0,0,0,0,0,0,0,0,0,1,16,0,0,1.4
594,Jordan Goodwin,WAS,PG,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1.2
595,Matt Mooney,NY,PG,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
596,John Wall,HOU,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Ersan Ilyasova,CHI,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
596,Michael Carter-Williams,ORL,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,E'Twaun Moore,ORL,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Al-Farouq Aminu,BOS,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Kawhi Leonard,LAC,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,C.J. Miles,BOS,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596,Mario Chalmers,MIA,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Anthony Tolliver,NO,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,T.J. Warren,IND,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Axel Toupane,MIL,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Sam Dekker,TOR,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Dario Saric,PHO,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Ben Simmons,BKN,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Jamal Murray,DEN,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Jonathan Isaac,ORL,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Sindarius Thornwell,ORL,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Arnoldas Kulboka,CHA,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
596,Khyri Thomas,HOU,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Kendrick Nunn,LAL,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Justin Tillman,ATL,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Zion Williamson,NO,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Luka Samanic,NY,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Justin James,NO,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Zylan Cheatham,NO,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
596,Chris Clemons,ATL,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Aric Holman,MIA,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Daulton Hommes,NO,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Tyler Hall,NY,PG,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596,James Wiseman,GS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Grant Riller,PHI,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Ade Murkey,SAC,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596,Luca Vildoza,MIL,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Jason Preston,LAC,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,David Johnson,TOR,PG,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
596,Marcus Zegarowski,BKN,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Balsa Koprivica,DET,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Ethan Thompson,CHI,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Chris Smith,DET,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,MaCio Teague,UTA,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,DJ Stewart Jr.,SA,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Anthony Tarke,DET,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Jaime Echenique,WAS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
596,DeJon Jarreau,HOU,SG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Malik Ellison,ATL,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Nate Hinton,IND,SG,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-1
