RK,NAME,TEAM,POS,GMS,PTS,REB,AST,BLK,STL,FGP,FTP,3PP,FTM,2PM,3PM,TO,MIN,DD2,TD3,FPTS
467,Quinndary Weatherspoon,SA,PG,20,46,11,8,2,8,45.7,81.2,16.7,13,15,1,10,121,0,0,81.2
468,Charlie Brown Jr.,OKC,PF,9,40,17,9,2,4,30.2,90,23.8,9,8,5,6,151,0,0,79.9
469,Chris Silva,SAC,C,15,32,27,6,6,1,62.5,73.3,100,11,9,1,10,92,0,0,77.4
470,Robert Franks,ORL,PF,7,43,14,5,3,3,46.4,92.3,33.3,12,8,5,2,100,0,0,77.3
471,Nate Hinton,DAL,SG,21,41,9,8,2,6,35.7,70,21.1,7,11,4,5,93,0,0,74.8
472,Sean McDermott,MEM,SG,18,39,19,4,3,2,39.4,100,22.7,8,8,5,4,157,0,0,73.8
473,Cristiano Felicio,CHI,C,18,23,26,9,0,4,53.8,56.2,0,9,7,0,4,83,0,0,71.7
474,Cassius Winston,WAS,PG,22,41,9,12,1,2,42.4,83.3,47.1,5,6,8,5,98,0,0,70.8
475,Jahmi'us Ramsey,SAC,PG,13,40,10,6,1,5,39.5,100,26.3,5,10,5,3,94,0,0,70
476,Dante Exum,HOU,PG,6,23,17,13,2,4,38.5,50,18.2,1,8,2,7,116,0,0,67.9
477,Thon Maker,CLE,C,8,30,18,4,4,2,55.6,90.9,0,10,10,0,3,76,0,0,66.6
478,Cassius Stanley,IND,SG,24,36,20,1,2,1,30.2,77.8,23.1,7,10,3,1,93,0,0,66.5
479,Jordan Bell,GS,PF,6,15,24,7,5,3,31.8,50,0,1,7,0,4,81,0,0,66.3
480,Alen Smailagic,GS,PF,15,28,16,4,5,3,40.7,33.3,40,2,7,4,5,83,0,0,64.2
481,Norvel Pelle,NY,C,13,20,19,2,9,1,53.3,66.7,0,4,8,0,3,83,0,0,62.8
482,Rayjon Tucker,PHI,PG,14,34,11,6,0,2,50,73.7,28.6,14,7,2,4,68,0,0,56.2
483,Jay Scrubb,LAC,SG,4,35,14,1,0,4,38.9,100,22.2,5,12,2,7,84,0,0,54.3
484,Gary Payton II,GS,PG,10,25,11,1,1,6,76.9,75,50,3,8,2,1,40,0,0,52.7
485,Frank Mason III,ORL,PG,4,25,12,12,0,0,37.5,71.4,40,5,7,2,5,79,0,0,52.4
486,Devin Cannady,ORL,PG,8,34,5,1,1,5,39.3,85.7,37.5,6,5,6,2,74,0,0,51.5
487,Spencer Dinwiddie,BKN,PG,3,20,13,9,1,2,37.5,100,28.6,6,4,2,5,64,0,0,50.1
488,Elijah Hughes,UTA,SG,18,31,9,6,1,1,33.3,75,34.8,3,2,8,6,63,0,0,48.8
489,Devon Dotson,CHI,PG,11,23,5,7,0,4,52.4,0,14.3,0,10,1,0,50,0,0,47.5
490,Robert Woodard II,SAC,SF,13,20,16,2,3,0,40,37.5,16.7,3,7,1,1,45,0,0,47.2
491,Justin Robinson,OKC,PG,9,21,7,9,0,3,33.3,60,28.6,3,3,4,2,87,0,0,46.9
492,Anderson Varejao,CLE,C,5,13,20,3,2,0,25,55.6,0,5,4,0,1,35,0,0,44.5
493,Jeremiah Martin,CLE,PG,9,22,7,4,2,5,27.3,20,25,1,6,3,6,73,0,0,44.4
494,Tyler Bey,DAL,PF,18,18,19,3,1,0,31.8,60,25,3,6,1,3,70,0,0,44.3
495,Tim Frazier,MEM,PG,5,8,8,16,1,2,15,33.3,0,2,3,0,4,61,0,0,43.6
496,Jontay Porter,MEM,C,11,22,14,1,1,3,53.3,60,37.5,3,5,3,7,53,0,0,41.3
497,Jared Dudley,LAL,SF,12,6,21,5,1,1,22.2,0,33.3,0,0,2,2,80,0,0,40.7
498,Anthony Tolliver,PHI,PF,11,17,10,2,2,3,23.5,83.3,28.6,5,0,4,3,98,0,0,39
499,Udoka Azubuike,UTA,C,15,16,13,0,4,1,44.4,80,0,8,4,0,3,57,0,0,38.6
500,Kostas Antetokounmpo,LAL,PF,15,12,19,1,4,2,30,46.2,0,6,3,0,11,55,0,0,37.3
501,Axel Toupane,MIL,SF,8,14,6,4,3,2,36.4,71.4,50,5,3,1,0,61,0,0,37.2
502,Henry Ellenson,TOR,PF,2,15,12,5,0,0,35.7,75,22.2,3,3,2,0,38,0,0,36.9
503,Andre Roberson,BKN,SG,5,6,15,4,1,3,14.3,50,12.5,1,1,1,2,62,0,0,36
504,Bruno Caboclo,HOU,SF,6,17,14,1,2,0,47.1,50,0,1,8,0,4,36,0,0,35.3
505,Tyrell Terry,DAL,PG,11,11,6,6,0,5,31.2,33.3,0,1,5,0,2,56,0,0,35.2
506,Karim Mane,ORL,PG,11,11,14,4,2,0,23.1,80,50,4,2,1,3,121,0,0,34.8
507,Marquese Chriss,SA,PF,2,13,13,2,2,0,35.7,50,20,2,4,1,2,26,0,0,33.6
508,Isaiah Thomas,NO,PG,3,23,4,5,0,1,33.3,100,25,2,6,3,6,48,0,0,31.3
509,Amida Brimah,IND,C,5,13,8,1,5,0,62.5,100,0,3,5,0,4,29,0,0,30.1
510,Vincent Poirier,NY,C,10,8,14,2,3,0,25,33.3,0,2,3,0,4,39,0,0,29.8
511,Adam Mokoka,CHI,SG,14,15,5,5,1,2,36.8,0,10,0,6,1,5,56,0,0,29.5
512,Keljin Blevins,POR,PG,17,12,10,4,0,2,25,0,25,0,3,2,5,74,0,0,29
512,Ty-Shon Alexander,PHO,PG,15,9,10,6,1,0,25,50,22.2,1,1,2,3,47,0,0,29
514,James Nunnally,NO,SF,9,15,9,3,0,0,38.5,50,33.3,1,1,4,2,47,0,0,28.3
515,Nick Richards,CHA,C,18,15,11,2,0,0,44.4,63.6,0,7,4,0,3,62,0,0,28.2
516,Elijah Bryant,MIL,PG,1,16,6,3,1,0,46.2,100,20,3,5,1,4,31,0,0,25.7
517,Grant Riller,CHA,PG,7,18,1,3,0,1,66.7,0,50,0,6,2,1,27,0,0,24.7
518,Cameron Reynolds,HOU,PG,5,15,5,2,0,0,33.3,0,25,0,3,3,0,40,0,0,24
519,TJ Leaf,POR,PF,7,12,5,1,1,2,50,100,0,2,5,0,2,35,0,0,23.5
520,Kris Dunn,ATL,PG,4,5,6,2,2,2,8.3,75,0,3,1,0,3,45,0,0,20.2
520,Marques Bolden,CLE,C,6,7,6,0,2,2,33.3,62.5,0,5,1,0,2,28,0,0,20.2
522,Meyers Leonard,OKC,C,3,10,7,2,0,0,42.9,50,42.9,1,0,3,2,29,0,0,19.4
523,Patrick McCaw,TOR,SG,5,5,3,4,0,2,100,100,0,3,1,0,0,33,0,0,18.6
524,Marcos Louzada Silva,NO,PG,3,8,3,3,0,2,23.1,0,25,0,1,2,3,56,0,0,17.1
525,Jalen Lecque,IND,PG,4,5,5,2,0,0,11.1,100,0,3,1,0,0,12,0,0,14
526,Nate Darling,CHA,SG,7,9,1,1,1,0,28.6,100,28.6,3,0,2,1,26,0,0,12.7
527,Ray Spalding,HOU,PF,2,4,4,0,2,0,50,0,0,0,2,0,3,18,0,0,9.8
528,Jaylen Adams,MIL,PG,7,2,3,2,0,0,12.5,0,0,0,1,0,0,18,0,0,8.6
529,Theo Pinson,NY,PG,18,2,5,1,0,0,11.1,0,0,0,1,0,1,34,0,0,8.5
530,Brian Bowen,IND,PF,6,3,3,0,0,0,25,100,0,1,1,0,0,14,0,0,6.6
530,Malik Fitts,LAC,PF,3,3,3,0,0,0,33.3,0,50,0,0,1,0,10,0,0,6.6
532,Udonis Haslem,MIA,PF,1,4,1,0,0,0,100,0,0,0,2,0,0,2,0,0,5.2
533,Iman Shumpert,BKN,SG,2,2,1,0,0,1,25,0,0,0,1,0,1,10,0,0,4.2
533,Terrance Ferguson,NY,SG,14,2,1,2,0,1,14.3,0,0,0,1,0,4,49,0,0,4.2
535,Jared Harper,NY,PG,8,3,2,1,0,0,0,75,0,3,0,0,3,16,0,0,3.9
536,Noah Vonleh,BKN,PF,4,0,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0.7
537,Klay Thompson,GS,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,John Henson,NY,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Greg Whittington,DEN,SF,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
537,Chris Udofia,OKC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Chris Babcock,NY,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Jonathan Isaac,ORL,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Zach Collins,POR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
537,Omari Spellman,NY,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Chris Clemons,HOU,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Ömer Yurtseven,MIA,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Myles Powell,NY,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Luca Vildoza,NY,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Ashton Hagans,MIN,PG,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,-1
549,Will Magnay,NO,C,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,-1
551,Anzejs Pasecniks,WAS,C,1,0,1,1,0,0,0,0,0,0,0,0,5,6,0,0,-2.3
